FID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
1641,53,009,002100,53009002100,21,Census Tract 21,G5020,S,3783826.000000000000000,0.000000000000000,+48.0787098,-123.1003374
1642,53,009,001200,53009001200,12,Census Tract 12,G5020,S,6609621.000000000000000,1225842.000000000000000,+48.1050381,-123.4102091
1643,53,009,001300,53009001300,13,Census Tract 13,G5020,S,10049287.000000000000000,3046375.000000000000000,+48.1097176,-123.3671315
1644,53,009,001800,53009001800,18,Census Tract 18,G5020,S,222533197.000000000000000,0.000000000000000,+47.9918712,-123.1919816
1645,53,009,001400,53009001400,14,Census Tract 14,G5020,S,92514800.000000000000000,2668182.000000000000000,+48.0709566,-123.3477779
1646,53,009,000300,53009000300,3,Census Tract 3,G5020,S,57464341.000000000000000,98801.000000000000000,+47.9449872,-124.3707836
1647,53,009,000600,53009000600,6,Census Tract 6,G5020,S,1066278209.000000000000000,45243255.000000000000000,+48.0035133,-123.8228536
1648,53,009,001500,53009001500,15,Census Tract 15,G5020,S,509949165.000000000000000,4634888.000000000000000,+47.9306070,-123.3647171
1649,53,009,000700,53009000700,7,Census Tract 7,G5020,S,12436402.000000000000000,11564300.000000000000000,+48.1285236,-123.4699932
1650,53,009,001600,53009001600,16,Census Tract 16,G5020,S,21592071.000000000000000,4787643.000000000000000,+48.1087847,-123.2407403
1651,53,009,001100,53009001100,11,Census Tract 11,G5020,S,11069938.000000000000000,4358.000000000000000,+48.0792075,-123.4393479
1652,53,033,010200,53033010200,102,Census Tract 102,G5020,S,2795533.000000000000000,2076618.000000000000000,+47.5564564,-122.2517138
1653,53,033,010800,53033010800,108,Census Tract 108,G5020,S,4140525.000000000000000,322633.000000000000000,+47.5440342,-122.3498743
1654,53,033,010900,53033010900,109,Census Tract 109,G5020,S,5389781.000000000000000,414929.000000000000000,+47.5408335,-122.3175563
1655,53,015,001501,53015001501,15.01,Census Tract 15.01,G5020,S,404685066.000000000000000,15782870.000000000000000,+46.0371496,-122.4785461
1656,53,015,002100,53015002100,21,Census Tract 21,G5020,S,3463643.000000000000000,349406.000000000000000,+46.1325245,-122.9253760
1657,53,009,000800,53009000800,8,Census Tract 8,G5020,S,3145131.000000000000000,0.000000000000000,+48.1177851,-123.4627164
1658,53,009,000900,53009000900,9,Census Tract 9,G5020,S,2320319.000000000000000,543601.000000000000000,+48.1162537,-123.4428246
1659,53,009,001000,53009001000,10,Census Tract 10,G5020,S,1782368.000000000000000,1946998.000000000000000,+48.1162860,-123.4184984
1660,53,033,022902,53033022902,229.02,Census Tract 229.02,G5020,S,3537566.000000000000000,1705282.000000000000000,+47.6403935,-122.1022780
1661,53,033,023000,53033023000,230,Census Tract 230,G5020,S,3328634.000000000000000,2210425.000000000000000,+47.6217389,-122.1029997
1662,53,017,950102,53017950102,9501.02,Census Tract 9501.02,G5020,S,1608787054.000000000000000,21467556.000000000000000,+47.9428672,-119.4460316
1663,53,033,022300,53033022300,223,Census Tract 223,G5020,S,5071395.000000000000000,5537735.000000000000000,+47.7138279,-122.2495245
1664,53,033,022603,53033022603,226.03,Census Tract 226.03,G5020,S,2888544.000000000000000,23234.000000000000000,+47.6948197,-122.1716302
1665,53,033,022604,53033022604,226.04,Census Tract 226.04,G5020,S,2951989.000000000000000,0.000000000000000,+47.6762219,-122.1739912
1666,53,033,022605,53033022605,226.05,Census Tract 226.05,G5020,S,4726391.000000000000000,0.000000000000000,+47.6914611,-122.1557449
1667,53,033,022606,53033022606,226.06,Census Tract 226.06,G5020,S,2758122.000000000000000,27137.000000000000000,+47.6689188,-122.1547915
1668,53,033,022701,53033022701,227.01,Census Tract 227.01,G5020,S,1607170.000000000000000,600718.000000000000000,+47.6548917,-122.2056786
1669,53,033,011101,53033011101,111.01,Census Tract 111.01,G5020,S,1136851.000000000000000,0.000000000000000,+47.5394734,-122.2773089
1670,53,067,012720,53067012720,127.20,Census Tract 127.20,G5020,S,77445187.000000000000000,1485698.000000000000000,+46.7921442,-123.0853570
1671,53,067,012620,53067012620,126.20,Census Tract 126.20,G5020,S,153916985.000000000000000,2280615.000000000000000,+46.8166888,-122.8190701
1672,53,067,012412,53067012412,124.12,Census Tract 124.12,G5020,S,21896773.000000000000000,108064.000000000000000,+46.9295454,-122.5974417
1673,53,067,012530,53067012530,125.30,Census Tract 125.30,G5020,S,67909621.000000000000000,602271.000000000000000,+46.8922147,-122.7219396
1674,53,067,012510,53067012510,125.10,Census Tract 125.10,G5020,S,140374260.000000000000000,6881429.000000000000000,+46.8041458,-122.4064625
1675,53,067,012710,53067012710,127.10,Census Tract 127.10,G5020,S,41405583.000000000000000,95841.000000000000000,+46.7970979,-122.9559720
1676,53,033,023100,53033023100,231,Census Tract 231,G5020,S,2529558.000000000000000,1838407.000000000000000,+47.5973918,-122.1103224
1677,53,033,023201,53033023201,232.01,Census Tract 232.01,G5020,S,1569244.000000000000000,0.000000000000000,+47.6186878,-122.1376170
1678,53,033,023300,53033023300,233,Census Tract 233,G5020,S,3589674.000000000000000,248744.000000000000000,+47.6003452,-122.1289619
1679,53,033,012000,53033012000,120,Census Tract 120,G5020,S,1437048.000000000000000,0.000000000000000,+47.5128928,-122.3806115
1680,53,033,023401,53033023401,234.01,Census Tract 234.01,G5020,S,3707558.000000000000000,0.000000000000000,+47.5868216,-122.1468183
1681,53,005,010701,53005010701,107.01,Census Tract 107.01,G5020,S,38863837.000000000000000,459144.000000000000000,+46.2773951,-119.4426007
1682,53,005,010703,53005010703,107.03,Census Tract 107.03,G5020,S,50025169.000000000000000,1325500.000000000000000,+46.3387116,-119.4122826
1683,53,005,010814,53005010814,108.14,Census Tract 108.14,G5020,S,93428973.000000000000000,0.000000000000000,+46.1649269,-119.3112188
1684,53,005,010811,53005010811,108.11,Census Tract 108.11,G5020,S,23194228.000000000000000,0.000000000000000,+46.2207790,-119.3136901
1685,53,005,010807,53005010807,108.07,Census Tract 108.07,G5020,S,97471773.000000000000000,0.000000000000000,+46.2051364,-119.4105274
1686,53,005,011504,53005011504,115.04,Census Tract 115.04,G5020,S,13239323.000000000000000,0.000000000000000,+46.1544748,-119.0924925
1687,53,011,040910,53011040910,409.10,Census Tract 409.10,G5020,S,6995676.000000000000000,0.000000000000000,+45.7336555,-122.6708360
1688,53,011,040414,53011040414,404.14,Census Tract 404.14,G5020,S,12715186.000000000000000,0.000000000000000,+45.7946333,-122.5749496
1689,53,011,040909,53011040909,409.09,Census Tract 409.09,G5020,S,4216445.000000000000000,0.000000000000000,+45.7167412,-122.6748880
1690,53,011,040511,53011040511,405.11,Census Tract 405.11,G5020,S,86087482.000000000000000,10974.000000000000000,+45.7009639,-122.3246417
1691,53,011,040709,53011040709,407.09,Census Tract 407.09,G5020,S,11683094.000000000000000,0.000000000000000,+45.7156353,-122.5688458
1692,53,007,961301,53007961301,9613.01,Census Tract 9613.01,G5020,S,16733510.000000000000000,0.000000000000000,+47.3943902,-120.3778870
1693,53,007,960801,53007960801,9608.01,Census Tract 9608.01,G5020,S,25064629.000000000000000,159054.000000000000000,+47.4488218,-120.3840392
1694,53,035,092102,53035092102,921.02,Census Tract 921.02,G5020,S,22881165.000000000000000,1204523.000000000000000,+47.5109434,-122.7306406
1695,53,035,091205,53035091205,912.05,Census Tract 912.05,G5020,S,4218746.000000000000000,114181.000000000000000,+47.6776005,-122.6633738
1696,53,035,092101,53035092101,921.01,Census Tract 921.01,G5020,S,46834840.000000000000000,1221687.000000000000000,+47.4889818,-122.7193851
1697,53,035,091701,53035091701,917.01,Census Tract 917.01,G5020,S,5319959.000000000000000,2789001.000000000000000,+47.6385276,-122.6065403
1698,53,035,091702,53035091702,917.02,Census Tract 917.02,G5020,S,2142503.000000000000000,0.000000000000000,+47.6263371,-122.6167556
1699,53,035,091002,53035091002,910.02,Census Tract 910.02,G5020,S,14423414.000000000000000,6436711.000000000000000,+47.5841524,-122.5141539
1700,53,035,091206,53035091206,912.06,Census Tract 912.06,G5020,S,1921034.000000000000000,0.000000000000000,+47.6686575,-122.6736618
1701,53,035,091001,53035091001,910.01,Census Tract 910.01,G5020,S,14194358.000000000000000,4925303.000000000000000,+47.6157579,-122.5635795
1702,53,035,090902,53035090902,909.02,Census Tract 909.02,G5020,S,5239025.000000000000000,2300389.000000000000000,+47.6361972,-122.5070824
1703,53,035,090901,53035090901,909.01,Census Tract 909.01,G5020,S,2403387.000000000000000,547506.000000000000000,+47.6276234,-122.5239262
1704,53,019,940000,53019940000,9400,Census Tract 9400,G5020,S,2807565536.000000000000000,120249130.000000000000000,+48.2182274,-118.5224708
1705,53,019,970200,53019970200,9702,Census Tract 9702,G5020,S,894148768.000000000000000,4125612.000000000000000,+48.6432466,-118.6645120
1706,53,019,970100,53019970100,9701,Census Tract 9701,G5020,S,2004654281.000000000000000,15919649.000000000000000,+48.7935735,-118.4168881
1707,53,067,011623,53067011623,116.23,Census Tract 116.23,G5020,S,3031338.000000000000000,6984.000000000000000,+46.9922591,-122.8142443
1708,53,067,010510,53067010510,105.10,Census Tract 105.10,G5020,S,2686589.000000000000000,0.000000000000000,+47.0417218,-122.9441939
1709,53,027,001000,53027001000,10,Census Tract 10,G5020,S,6074459.000000000000000,508289.000000000000000,+46.9808848,-123.7926709
1710,53,027,001100,53027001100,11,Census Tract 11,G5020,S,5563426.000000000000000,69994.000000000000000,+46.9892857,-123.8239460
1711,53,031,950202,53031950202,9502.02,Census Tract 9502.02,G5020,S,251347240.000000000000000,80613719.000000000000000,+47.8280185,-122.8474500
1712,53,031,950602,53031950602,9506.02,Census Tract 9506.02,G5020,S,11224456.000000000000000,13264353.000000000000000,+48.1382127,-122.7997724
1713,53,031,950400,53031950400,9504,Census Tract 9504,G5020,S,35034367.000000000000000,91740903.000000000000000,+48.0630915,-122.7015436
1714,53,027,001200,53027001200,12,Census Tract 12,G5020,S,3614406.000000000000000,1343069.000000000000000,+46.9681630,-123.8407977
1715,53,063,004601,53063004601,46.01,Census Tract 46.01,G5020,S,2488547.000000000000000,15828.000000000000000,+47.6377312,-117.3709394
1716,53,063,011000,53063011000,110,Census Tract 110,G5020,S,1960787.000000000000000,0.000000000000000,+47.7209866,-117.4237839
1717,53,063,001400,53063001400,14,Census Tract 14,G5020,S,2617450.000000000000000,0.000000000000000,+47.6909025,-117.4033144
1718,53,057,951700,53057951700,9517,Census Tract 9517,G5020,S,3077319.000000000000000,231808.000000000000000,+48.4671830,-122.3221375
1719,53,057,952600,53057952600,9526,Census Tract 9526,G5020,S,16954407.000000000000000,1106782.000000000000000,+48.4048148,-122.3405544
1720,53,063,000800,53063000800,8,Census Tract 8,G5020,S,3692004.000000000000000,0.000000000000000,+47.7204887,-117.4626406
1721,53,063,004500,53063004500,45,Census Tract 45,G5020,S,2602604.000000000000000,21837.000000000000000,+47.6334928,-117.3914198
1722,53,063,001500,53063001500,15,Census Tract 15,G5020,S,2290101.000000000000000,0.000000000000000,+47.6920183,-117.3876644
1723,53,077,001602,53077001602,16.02,Census Tract 16.02,G5020,S,20467070.000000000000000,1419943.000000000000000,+46.6027395,-120.4491926
1724,53,077,001601,53077001601,16.01,Census Tract 16.01,G5020,S,77294100.000000000000000,181628.000000000000000,+46.6226881,-120.4080484
1725,53,077,002801,53077002801,28.01,Census Tract 28.01,G5020,S,90754049.000000000000000,0.000000000000000,+46.5657024,-120.7196494
1726,53,077,002101,53077002101,21.01,Census Tract 21.01,G5020,S,192781563.000000000000000,0.000000000000000,+46.4209684,-120.0338004
1727,53,077,001902,53077001902,19.02,Census Tract 19.02,G5020,S,4827103.000000000000000,0.000000000000000,+46.2501878,-119.9187120
1728,53,077,003400,53077003400,34,Census Tract 34,G5020,S,27113994.000000000000000,582690.000000000000000,+46.6548127,-120.5700319
1729,53,033,006000,53033006000,60,Census Tract 60,G5020,S,1340653.000000000000000,160754.000000000000000,+47.6432313,-122.3527936
1730,53,033,006600,53033006600,66,Census Tract 66,G5020,S,1117109.000000000000000,831139.000000000000000,+47.6280900,-122.3312907
1731,53,033,006800,53033006800,68,Census Tract 68,G5020,S,718106.000000000000000,0.000000000000000,+47.6360306,-122.3564653
1732,53,033,006900,53033006900,69,Census Tract 69,G5020,S,905121.000000000000000,0.000000000000000,+47.6343813,-122.3669907
1733,53,053,071506,53053071506,715.06,Census Tract 715.06,G5020,S,3897260.000000000000000,0.000000000000000,+47.1215545,-122.4053778
1734,53,053,071601,53053071601,716.01,Census Tract 716.01,G5020,S,4032409.000000000000000,0.000000000000000,+47.1797628,-122.4100405
1735,53,053,071704,53053071704,717.04,Census Tract 717.04,G5020,S,1352620.000000000000000,0.000000000000000,+47.1638216,-122.4667714
1736,53,053,071705,53053071705,717.05,Census Tract 717.05,G5020,S,2385853.000000000000000,0.000000000000000,+47.1641759,-122.4434196
1737,53,053,071706,53053071706,717.06,Census Tract 717.06,G5020,S,1610393.000000000000000,0.000000000000000,+47.1564837,-122.4672129
1738,53,053,071707,53053071707,717.07,Census Tract 717.07,G5020,S,1269579.000000000000000,0.000000000000000,+47.1547542,-122.4423040
1739,53,053,071803,53053071803,718.03,Census Tract 718.03,G5020,S,4605933.000000000000000,0.000000000000000,+47.1847497,-122.5079010
1740,53,053,071806,53053071806,718.06,Census Tract 718.06,G5020,S,1660061.000000000000000,0.000000000000000,+47.1444505,-122.5052549
1741,53,053,071901,53053071901,719.01,Census Tract 719.01,G5020,S,4157488.000000000000000,17400.000000000000000,+47.1580824,-122.5177253
1742,53,053,072000,53053072000,720,Census Tract 720,G5020,S,2633844.000000000000000,493470.000000000000000,+47.1229256,-122.5401796
1743,53,053,072105,53053072105,721.05,Census Tract 721.05,G5020,S,4668627.000000000000000,21731.000000000000000,+47.1871468,-122.5532610
1744,53,053,072106,53053072106,721.06,Census Tract 721.06,G5020,S,3411072.000000000000000,0.000000000000000,+47.1861747,-122.5339376
1745,53,053,072107,53053072107,721.07,Census Tract 721.07,G5020,S,4859181.000000000000000,187732.000000000000000,+47.1707817,-122.5576536
1746,53,053,072108,53053072108,721.08,Census Tract 721.08,G5020,S,3215637.000000000000000,970812.000000000000000,+47.1454232,-122.5576115
1747,53,053,072109,53053072109,721.09,Census Tract 721.09,G5020,S,3994555.000000000000000,10598283.000000000000000,+47.1659801,-122.6310320
1748,53,063,004400,53063004400,44,Census Tract 44,G5020,S,2053023.000000000000000,0.000000000000000,+47.6210063,-117.3932696
1749,53,063,004602,53063004602,46.02,Census Tract 46.02,G5020,S,1643406.000000000000000,0.000000000000000,+47.6342734,-117.3550355
1750,53,053,072111,53053072111,721.11,Census Tract 721.11,G5020,S,1946901.000000000000000,0.000000000000000,+47.1661679,-122.5908409
1751,53,053,060800,53053060800,608,Census Tract 608,G5020,S,2583066.000000000000000,0.000000000000000,+47.2655960,-122.4963465
1752,53,053,940008,53053940008,9400.08,Census Tract 9400.08,G5020,S,3054128.000000000000000,0.000000000000000,+47.2939996,-122.3954596
1753,53,053,072901,53053072901,729.01,Census Tract 729.01,G5020,S,18337450.000000000000000,3086.000000000000000,+47.1296327,-122.4909192
1754,53,053,072903,53053072903,729.03,Census Tract 729.03,G5020,S,26515857.000000000000000,3275333.000000000000000,+47.1293195,-122.6014267
1755,53,063,004800,53063004800,48,Census Tract 48,G5020,S,2690660.000000000000000,0.000000000000000,+47.6131105,-117.3562995
1756,53,053,072112,53053072112,721.12,Census Tract 721.12,G5020,S,2407945.000000000000000,0.000000000000000,+47.1605593,-122.5773633
1757,53,053,072305,53053072305,723.05,Census Tract 723.05,G5020,S,4066566.000000000000000,0.000000000000000,+47.2311155,-122.5158341
1758,53,053,072307,53053072307,723.07,Census Tract 723.07,G5020,S,1953749.000000000000000,0.000000000000000,+47.2165495,-122.5529414
1759,53,053,073111,53053073111,731.11,Census Tract 731.11,G5020,S,3724016.000000000000000,8577.000000000000000,+47.1222681,-122.2774266
1760,53,053,073114,53053073114,731.14,Census Tract 731.14,G5020,S,6898060.000000000000000,14377.000000000000000,+47.0349080,-122.3776507
1761,53,053,072309,53053072309,723.09,Census Tract 723.09,G5020,S,3281057.000000000000000,2231211.000000000000000,+47.2193054,-122.5672166
1762,53,053,072311,53053072311,723.11,Census Tract 723.11,G5020,S,2443688.000000000000000,6948.000000000000000,+47.2314021,-122.5306088
1763,53,053,072407,53053072407,724.07,Census Tract 724.07,G5020,S,5422703.000000000000000,4068418.000000000000000,+47.2984283,-122.5635099
1764,53,053,072408,53053072408,724.08,Census Tract 724.08,G5020,S,15266925.000000000000000,5205736.000000000000000,+47.2877797,-122.5899163
1765,53,053,072409,53053072409,724.09,Census Tract 724.09,G5020,S,5871772.000000000000000,2575269.000000000000000,+47.2832879,-122.6150486
1766,53,057,950100,53057950100,9501,Census Tract 9501,G5020,S,59058084.000000000000000,19271773.000000000000000,+48.5393004,-122.6359788
1767,53,057,940700,53057940700,9407,Census Tract 9407,G5020,S,1449913.000000000000000,309443.000000000000000,+48.5139077,-122.6243039
1768,53,007,960202,53007960202,9602.02,Census Tract 9602.02,G5020,S,296781774.000000000000000,0.000000000000000,+47.7126118,-120.6143088
1769,53,007,960203,53007960203,9602.03,Census Tract 9602.03,G5020,S,1843360337.000000000000000,17734063.000000000000000,+47.8905965,-120.9500245
1770,53,007,960301,53007960301,9603.01,Census Tract 9603.01,G5020,S,300227979.000000000000000,37929865.000000000000000,+47.9050766,-120.2246208
1771,53,007,960302,53007960302,9603.02,Census Tract 9603.02,G5020,S,147118333.000000000000000,5287764.000000000000000,+47.9267005,-119.9855930
1772,53,007,960303,53007960303,9603.03,Census Tract 9603.03,G5020,S,7245001.000000000000000,4440305.000000000000000,+47.8541793,-120.0562004
1773,53,007,960502,53007960502,9605.02,Census Tract 9605.02,G5020,S,628198418.000000000000000,721854.000000000000000,+47.4496055,-120.6033715
1774,53,007,960501,53007960501,9605.01,Census Tract 9605.01,G5020,S,203810260.000000000000000,826882.000000000000000,+47.5640216,-120.4920152
1775,53,007,961303,53007961303,9613.03,Census Tract 9613.03,G5020,S,1902565.000000000000000,0.000000000000000,+47.4157487,-120.3349256
